"","well","plate","row","column","media","edge","strain","starve","rep","time_hr","OD","OD_b"
"9820","C5",2,"C",5,"succ",0,"kb","16","c",4.9925,0.092,0.016
"9821","C5",2,"C",5,"succ",0,"kb","16","c",5.2425,0.092,0.016
"9822","C5",2,"C",5,"succ",0,"kb","16","c",5.4925,0.092,0.016
"9823","C5",2,"C",5,"succ",0,"kb","16","c",5.7425,0.092,0.016
"9824","C5",2,"C",5,"succ",0,"kb","16","c",5.9925,0.092,0.016
"9825","C5",2,"C",5,"succ",0,"kb","16","c",6.2425,0.091,0.015
"9826","C5",2,"C",5,"succ",0,"kb","16","c",6.4925,0.091,0.015
"9827","C5",2,"C",5,"succ",0,"kb","16","c",6.7425,0.091,0.015
"9828","C5",2,"C",5,"succ",0,"kb","16","c",6.9925,0.091,0.015
"9829","C5",2,"C",5,"succ",0,"kb","16","c",7.2425,0.091,0.015
"9830","C5",2,"C",5,"succ",0,"kb","16","c",7.4925,0.092,0.016
"9831","C5",2,"C",5,"succ",0,"kb","16","c",7.7425,0.091,0.015
"9832","C5",2,"C",5,"succ",0,"kb","16","c",7.9925,0.091,0.015
"9833","C5",2,"C",5,"succ",0,"kb","16","c",8.2425,0.091,0.015
"9834","C5",2,"C",5,"succ",0,"kb","16","c",8.4925,0.092,0.016
"9835","C5",2,"C",5,"succ",0,"kb","16","c",8.7425,0.092,0.016
"9836","C5",2,"C",5,"succ",0,"kb","16","c",8.9925,0.092,0.016
"9837","C5",2,"C",5,"succ",0,"kb","16","c",9.2425,0.091,0.015
"9838","C5",2,"C",5,"succ",0,"kb","16","c",9.4925,0.092,0.016
"9839","C5",2,"C",5,"succ",0,"kb","16","c",9.7425,0.091,0.015
"9840","C5",2,"C",5,"succ",0,"kb","16","c",9.9925,0.092,0.016
"9841","C5",2,"C",5,"succ",0,"kb","16","c",10.2425,0.092,0.016
"9842","C5",2,"C",5,"succ",0,"kb","16","c",10.4925,0.092,0.016
"9843","C5",2,"C",5,"succ",0,"kb","16","c",10.7425,0.092,0.016
"9844","C5",2,"C",5,"succ",0,"kb","16","c",10.9925,0.092,0.016
"9845","C5",2,"C",5,"succ",0,"kb","16","c",11.2425,0.092,0.016
"9846","C5",2,"C",5,"succ",0,"kb","16","c",11.4925,0.092,0.016
"9847","C5",2,"C",5,"succ",0,"kb","16","c",11.7425,0.092,0.016
"9848","C5",2,"C",5,"succ",0,"kb","16","c",11.9925,0.092,0.016
"9849","C5",2,"C",5,"succ",0,"kb","16","c",12.2425,0.093,0.017
"9850","C5",2,"C",5,"succ",0,"kb","16","c",12.4925,0.093,0.017
"9851","C5",2,"C",5,"succ",0,"kb","16","c",12.7425,0.093,0.017
"9852","C5",2,"C",5,"succ",0,"kb","16","c",12.9925,0.092,0.016
"9853","C5",2,"C",5,"succ",0,"kb","16","c",13.2425,0.092,0.016
"9854","C5",2,"C",5,"succ",0,"kb","16","c",13.4925,0.092,0.016
"9855","C5",2,"C",5,"succ",0,"kb","16","c",13.7425,0.091,0.015
"9856","C5",2,"C",5,"succ",0,"kb","16","c",13.9925,0.092,0.016
"9857","C5",2,"C",5,"succ",0,"kb","16","c",14.2425,0.093,0.017
"9858","C5",2,"C",5,"succ",0,"kb","16","c",14.4925,0.092,0.016
"9859","C5",2,"C",5,"succ",0,"kb","16","c",14.7425,0.092,0.016
"9860","C5",2,"C",5,"succ",0,"kb","16","c",14.9925,0.093,0.017
"9861","C5",2,"C",5,"succ",0,"kb","16","c",15.2425,0.093,0.017
"9862","C5",2,"C",5,"succ",0,"kb","16","c",15.4925,0.094,0.018
"9863","C5",2,"C",5,"succ",0,"kb","16","c",15.7425,0.094,0.018
"9864","C5",2,"C",5,"succ",0,"kb","16","c",15.9925,0.094,0.018
"9865","C5",2,"C",5,"succ",0,"kb","16","c",16.2425,0.094,0.018
"9866","C5",2,"C",5,"succ",0,"kb","16","c",16.4925,0.093,0.017
"9867","C5",2,"C",5,"succ",0,"kb","16","c",16.7425,0.094,0.018
"9868","C5",2,"C",5,"succ",0,"kb","16","c",16.9925,0.094,0.018
"9869","C5",2,"C",5,"succ",0,"kb","16","c",17.2425,0.094,0.018
"9870","C5",2,"C",5,"succ",0,"kb","16","c",17.4925,0.093,0.017
"9871","C5",2,"C",5,"succ",0,"kb","16","c",17.7425,0.093,0.017
"9872","C5",2,"C",5,"succ",0,"kb","16","c",17.9925,0.093,0.017
"9873","C5",2,"C",5,"succ",0,"kb","16","c",18.2425,0.094,0.018
"9874","C5",2,"C",5,"succ",0,"kb","16","c",18.4925,0.094,0.018
"9875","C5",2,"C",5,"succ",0,"kb","16","c",18.7425,0.095,0.019
"9876","C5",2,"C",5,"succ",0,"kb","16","c",18.9925,0.094,0.018
"9877","C5",2,"C",5,"succ",0,"kb","16","c",19.2425,0.095,0.019
"9878","C5",2,"C",5,"succ",0,"kb","16","c",19.4925,0.095,0.019
"9879","C5",2,"C",5,"succ",0,"kb","16","c",19.7425,0.096,0.02
"9880","C5",2,"C",5,"succ",0,"kb","16","c",19.9925,0.097,0.021
"9881","C5",2,"C",5,"succ",0,"kb","16","c",20.2425,0.097,0.021
"9882","C5",2,"C",5,"succ",0,"kb","16","c",20.4925,0.097,0.021
"9883","C5",2,"C",5,"succ",0,"kb","16","c",20.7425,0.097,0.021
"9884","C5",2,"C",5,"succ",0,"kb","16","c",20.9925,0.098,0.022
"9885","C5",2,"C",5,"succ",0,"kb","16","c",21.2425,0.098,0.022
"9886","C5",2,"C",5,"succ",0,"kb","16","c",21.4925,0.098,0.022
"9887","C5",2,"C",5,"succ",0,"kb","16","c",21.7425,0.098,0.022
"9888","C5",2,"C",5,"succ",0,"kb","16","c",21.9925,0.099,0.023
"9889","C5",2,"C",5,"succ",0,"kb","16","c",22.2425,0.099,0.023
"9890","C5",2,"C",5,"succ",0,"kb","16","c",22.4925,0.1,0.024
"9891","C5",2,"C",5,"succ",0,"kb","16","c",22.7425,0.101,0.025
"9892","C5",2,"C",5,"succ",0,"kb","16","c",22.9925,0.101,0.025
"9893","C5",2,"C",5,"succ",0,"kb","16","c",23.2425,0.102,0.026
"9894","C5",2,"C",5,"succ",0,"kb","16","c",23.4925,0.102,0.026
"9895","C5",2,"C",5,"succ",0,"kb","16","c",23.7425,0.103,0.027
"9896","C5",2,"C",5,"succ",0,"kb","16","c",23.9925,0.104,0.028
"9897","C5",2,"C",5,"succ",0,"kb","16","c",24.2425,0.105,0.029
"9898","C5",2,"C",5,"succ",0,"kb","16","c",24.4925,0.106,0.03
"9899","C5",2,"C",5,"succ",0,"kb","16","c",24.7425,0.108,0.032
"9900","C5",2,"C",5,"succ",0,"kb","16","c",24.9925,0.11,0.034
"9901","C5",2,"C",5,"succ",0,"kb","16","c",25.2425,0.111,0.035
"9902","C5",2,"C",5,"succ",0,"kb","16","c",25.4925,0.113,0.037
"9903","C5",2,"C",5,"succ",0,"kb","16","c",25.7425,0.115,0.039
"9904","C5",2,"C",5,"succ",0,"kb","16","c",25.9925,0.121,0.045
"9905","C5",2,"C",5,"succ",0,"kb","16","c",26.2425,0.132,0.056
"9906","C5",2,"C",5,"succ",0,"kb","16","c",26.4925,0.126,0.05
"9907","C5",2,"C",5,"succ",0,"kb","16","c",26.7425,0.125,0.049
"9908","C5",2,"C",5,"succ",0,"kb","16","c",26.9925,0.129,0.053
"9909","C5",2,"C",5,"succ",0,"kb","16","c",27.2425,0.132,0.056
"9910","C5",2,"C",5,"succ",0,"kb","16","c",27.4925,0.136,0.06
"9911","C5",2,"C",5,"succ",0,"kb","16","c",27.7425,0.14,0.064
"9912","C5",2,"C",5,"succ",0,"kb","16","c",27.9925,0.147,0.071
"9913","C5",2,"C",5,"succ",0,"kb","16","c",28.2425,0.149,0.073
"9914","C5",2,"C",5,"succ",0,"kb","16","c",28.4925,0.151,0.075
"9915","C5",2,"C",5,"succ",0,"kb","16","c",28.7425,0.16,0.084
"9916","C5",2,"C",5,"succ",0,"kb","16","c",28.9925,0.162,0.086
"9917","C5",2,"C",5,"succ",0,"kb","16","c",29.2425,0.165,0.089
"9918","C5",2,"C",5,"succ",0,"kb","16","c",29.4925,0.171,0.095
"9919","C5",2,"C",5,"succ",0,"kb","16","c",29.7425,0.177,0.101
"9920","C5",2,"C",5,"succ",0,"kb","16","c",29.9925,0.184,0.108
"9921","C5",2,"C",5,"succ",0,"kb","16","c",30.2425,0.19,0.114
"9922","C5",2,"C",5,"succ",0,"kb","16","c",30.4925,0.206,0.13
"9923","C5",2,"C",5,"succ",0,"kb","16","c",30.7425,0.212,0.136
"9924","C5",2,"C",5,"succ",0,"kb","16","c",30.9925,0.22,0.144
"9925","C5",2,"C",5,"succ",0,"kb","16","c",31.2425,0.231,0.155
"9926","C5",2,"C",5,"succ",0,"kb","16","c",31.4925,0.236,0.16
"9927","C5",2,"C",5,"succ",0,"kb","16","c",31.7425,0.251,0.175
"9928","C5",2,"C",5,"succ",0,"kb","16","c",31.9925,0.256,0.18
"9929","C5",2,"C",5,"succ",0,"kb","16","c",32.2425,0.269,0.193
"9930","C5",2,"C",5,"succ",0,"kb","16","c",32.4925,0.283,0.207
"9931","C5",2,"C",5,"succ",0,"kb","16","c",32.7425,0.295,0.219
"9932","C5",2,"C",5,"succ",0,"kb","16","c",32.9925,0.308,0.232
"9933","C5",2,"C",5,"succ",0,"kb","16","c",33.2425,0.326,0.25
"9934","C5",2,"C",5,"succ",0,"kb","16","c",33.4925,0.341,0.265
"9935","C5",2,"C",5,"succ",0,"kb","16","c",33.7425,0.357,0.281
"9936","C5",2,"C",5,"succ",0,"kb","16","c",33.9925,0.376,0.3
"9937","C5",2,"C",5,"succ",0,"kb","16","c",34.2425,0.396,0.32
"9938","C5",2,"C",5,"succ",0,"kb","16","c",34.4925,0.416,0.34
"9939","C5",2,"C",5,"succ",0,"kb","16","c",34.7425,0.436,0.36
"9940","C5",2,"C",5,"succ",0,"kb","16","c",34.9925,0.463,0.387
"9941","C5",2,"C",5,"succ",0,"kb","16","c",35.2425,0.479,0.403
"9942","C5",2,"C",5,"succ",0,"kb","16","c",35.4925,0.476,0.4
"9943","C5",2,"C",5,"succ",0,"kb","16","c",35.7425,0.47,0.394
"9944","C5",2,"C",5,"succ",0,"kb","16","c",35.9925,0.466,0.39
"9945","C5",2,"C",5,"succ",0,"kb","16","c",36.2425,0.461,0.385
"9946","C5",2,"C",5,"succ",0,"kb","16","c",36.4925,0.456,0.38
"9947","C5",2,"C",5,"succ",0,"kb","16","c",36.7425,0.453,0.377
"9948","C5",2,"C",5,"succ",0,"kb","16","c",36.9925,0.45,0.374
"9949","C5",2,"C",5,"succ",0,"kb","16","c",37.2425,0.448,0.372
"9950","C5",2,"C",5,"succ",0,"kb","16","c",37.4925,0.447,0.371
"9951","C5",2,"C",5,"succ",0,"kb","16","c",37.7425,0.445,0.369
"9952","C5",2,"C",5,"succ",0,"kb","16","c",37.9925,0.442,0.366
"9953","C5",2,"C",5,"succ",0,"kb","16","c",38.2425,0.441,0.365
"9954","C5",2,"C",5,"succ",0,"kb","16","c",38.4925,0.44,0.364
"9955","C5",2,"C",5,"succ",0,"kb","16","c",38.7425,0.44,0.364
"9956","C5",2,"C",5,"succ",0,"kb","16","c",38.9925,0.439,0.363
"9957","C5",2,"C",5,"succ",0,"kb","16","c",39.2425,0.437,0.361
"9958","C5",2,"C",5,"succ",0,"kb","16","c",39.4925,0.436,0.36
"9959","C5",2,"C",5,"succ",0,"kb","16","c",39.7425,0.434,0.358
"9960","C5",2,"C",5,"succ",0,"kb","16","c",39.9925,0.433,0.357
"9961","C5",2,"C",5,"succ",0,"kb","16","c",40.2425,0.432,0.356
"9962","C5",2,"C",5,"succ",0,"kb","16","c",40.4925,0.43,0.354
"9963","C5",2,"C",5,"succ",0,"kb","16","c",40.7425,0.429,0.353
"9964","C5",2,"C",5,"succ",0,"kb","16","c",40.9925,0.429,0.353
"9965","C5",2,"C",5,"succ",0,"kb","16","c",41.2425,0.428,0.352
"9966","C5",2,"C",5,"succ",0,"kb","16","c",41.4925,0.427,0.351
"9967","C5",2,"C",5,"succ",0,"kb","16","c",41.7425,0.426,0.35
"9968","C5",2,"C",5,"succ",0,"kb","16","c",41.9925,0.425,0.349
"9969","C5",2,"C",5,"succ",0,"kb","16","c",42.2425,0.423,0.347
"9970","C5",2,"C",5,"succ",0,"kb","16","c",42.4925,0.423,0.347
"9971","C5",2,"C",5,"succ",0,"kb","16","c",42.7425,0.422,0.346
"9972","C5",2,"C",5,"succ",0,"kb","16","c",42.9925,0.421,0.345
"9973","C5",2,"C",5,"succ",0,"kb","16","c",43.2425,0.42,0.344
"9974","C5",2,"C",5,"succ",0,"kb","16","c",43.4925,0.42,0.344
"9975","C5",2,"C",5,"succ",0,"kb","16","c",43.7425,0.418,0.342
"9976","C6",2,"C",6,"succ",0,"kb","16","c",0.2425,0.096,0.02
"9977","C6",2,"C",6,"succ",0,"kb","16","c",0.4925,0.1,0.024
"9978","C6",2,"C",6,"succ",0,"kb","16","c",0.7425,0.103,0.027
"9979","C6",2,"C",6,"succ",0,"kb","16","c",0.9925,0.1,0.024
"9980","C6",2,"C",6,"succ",0,"kb","16","c",1.2425,0.095,0.019
"9981","C6",2,"C",6,"succ",0,"kb","16","c",1.4925,0.092,0.016
"9982","C6",2,"C",6,"succ",0,"kb","16","c",1.7425,0.091,0.015
"9983","C6",2,"C",6,"succ",0,"kb","16","c",1.9925,0.091,0.015
"9984","C6",2,"C",6,"succ",0,"kb","16","c",2.2425,0.091,0.015
"9985","C6",2,"C",6,"succ",0,"kb","16","c",2.4925,0.091,0.015
"9986","C6",2,"C",6,"succ",0,"kb","16","c",2.7425,0.091,0.015
"9987","C6",2,"C",6,"succ",0,"kb","16","c",2.9925,0.091,0.015
"9988","C6",2,"C",6,"succ",0,"kb","16","c",3.2425,0.091,0.015
"9989","C6",2,"C",6,"succ",0,"kb","16","c",3.4925,0.091,0.015
"9990","C6",2,"C",6,"succ",0,"kb","16","c",3.7425,0.091,0.015
"9991","C6",2,"C",6,"succ",0,"kb","16","c",3.9925,0.091,0.015
"9992","C6",2,"C",6,"succ",0,"kb","16","c",4.2425,0.091,0.015
"9993","C6",2,"C",6,"succ",0,"kb","16","c",4.4925,0.091,0.015
"9994","C6",2,"C",6,"succ",0,"kb","16","c",4.7425,0.091,0.015
"9995","C6",2,"C",6,"succ",0,"kb","16","c",4.9925,0.091,0.015
"9996","C6",2,"C",6,"succ",0,"kb","16","c",5.2425,0.091,0.015
"9997","C6",2,"C",6,"succ",0,"kb","16","c",5.4925,0.091,0.015
"9998","C6",2,"C",6,"succ",0,"kb","16","c",5.7425,0.091,0.015
"9999","C6",2,"C",6,"succ",0,"kb","16","c",5.9925,0.091,0.015
"10000","C6",2,"C",6,"succ",0,"kb","16","c",6.2425,0.091,0.015
"10001","C6",2,"C",6,"succ",0,"kb","16","c",6.4925,0.091,0.015
"10002","C6",2,"C",6,"succ",0,"kb","16","c",6.7425,0.092,0.016
"10003","C6",2,"C",6,"succ",0,"kb","16","c",6.9925,0.092,0.016
"10004","C6",2,"C",6,"succ",0,"kb","16","c",7.2425,0.091,0.015
"10005","C6",2,"C",6,"succ",0,"kb","16","c",7.4925,0.091,0.015
"10006","C6",2,"C",6,"succ",0,"kb","16","c",7.7425,0.091,0.015
"10007","C6",2,"C",6,"succ",0,"kb","16","c",7.9925,0.091,0.015
"10008","C6",2,"C",6,"succ",0,"kb","16","c",8.2425,0.091,0.015
"10009","C6",2,"C",6,"succ",0,"kb","16","c",8.4925,0.092,0.016
"10010","C6",2,"C",6,"succ",0,"kb","16","c",8.7425,0.092,0.016
"10011","C6",2,"C",6,"succ",0,"kb","16","c",8.9925,0.092,0.016
"10012","C6",2,"C",6,"succ",0,"kb","16","c",9.2425,0.092,0.016
"10013","C6",2,"C",6,"succ",0,"kb","16","c",9.4925,0.092,0.016
"10014","C6",2,"C",6,"succ",0,"kb","16","c",9.7425,0.092,0.016
"10015","C6",2,"C",6,"succ",0,"kb","16","c",9.9925,0.092,0.016
"10016","C6",2,"C",6,"succ",0,"kb","16","c",10.2425,0.092,0.016
"10017","C6",2,"C",6,"succ",0,"kb","16","c",10.4925,0.092,0.016
"10018","C6",2,"C",6,"succ",0,"kb","16","c",10.7425,0.092,0.016
"10019","C6",2,"C",6,"succ",0,"kb","16","c",10.9925,0.092,0.016
"10020","C6",2,"C",6,"succ",0,"kb","16","c",11.2425,0.092,0.016
"10021","C6",2,"C",6,"succ",0,"kb","16","c",11.4925,0.092,0.016
"10022","C6",2,"C",6,"succ",0,"kb","16","c",11.7425,0.092,0.016
"10023","C6",2,"C",6,"succ",0,"kb","16","c",11.9925,0.092,0.016
"10024","C6",2,"C",6,"succ",0,"kb","16","c",12.2425,0.092,0.016
"10025","C6",2,"C",6,"succ",0,"kb","16","c",12.4925,0.093,0.017
"10026","C6",2,"C",6,"succ",0,"kb","16","c",12.7425,0.093,0.017
"10027","C6",2,"C",6,"succ",0,"kb","16","c",12.9925,0.092,0.016
"10028","C6",2,"C",6,"succ",0,"kb","16","c",13.2425,0.093,0.017
"10029","C6",2,"C",6,"succ",0,"kb","16","c",13.4925,0.092,0.016
"10030","C6",2,"C",6,"succ",0,"kb","16","c",13.7425,0.092,0.016
"10031","C6",2,"C",6,"succ",0,"kb","16","c",13.9925,0.092,0.016
"10032","C6",2,"C",6,"succ",0,"kb","16","c",14.2425,0.092,0.016
"10033","C6",2,"C",6,"succ",0,"kb","16","c",14.4925,0.092,0.016
"10034","C6",2,"C",6,"succ",0,"kb","16","c",14.7425,0.092,0.016
"10035","C6",2,"C",6,"succ",0,"kb","16","c",14.9925,0.092,0.016
"10036","C6",2,"C",6,"succ",0,"kb","16","c",15.2425,0.092,0.016
"10037","C6",2,"C",6,"succ",0,"kb","16","c",15.4925,0.092,0.016
"10038","C6",2,"C",6,"succ",0,"kb","16","c",15.7425,0.093,0.017
"10039","C6",2,"C",6,"succ",0,"kb","16","c",15.9925,0.092,0.016
"10040","C6",2,"C",6,"succ",0,"kb","16","c",16.2425,0.092,0.016
"10041","C6",2,"C",6,"succ",0,"kb","16","c",16.4925,0.093,0.017
"10042","C6",2,"C",6,"succ",0,"kb","16","c",16.7425,0.092,0.016
"10043","C6",2,"C",6,"succ",0,"kb","16","c",16.9925,0.092,0.016
"10044","C6",2,"C",6,"succ",0,"kb","16","c",17.2425,0.093,0.017
"10045","C6",2,"C",6,"succ",0,"kb","16","c",17.4925,0.092,0.016
"10046","C6",2,"C",6,"succ",0,"kb","16","c",17.7425,0.092,0.016
"10047","C6",2,"C",6,"succ",0,"kb","16","c",17.9925,0.093,0.017
"10048","C6",2,"C",6,"succ",0,"kb","16","c",18.2425,0.094,0.018
"10049","C6",2,"C",6,"succ",0,"kb","16","c",18.4925,0.094,0.018
"10050","C6",2,"C",6,"succ",0,"kb","16","c",18.7425,0.094,0.018
"10051","C6",2,"C",6,"succ",0,"kb","16","c",18.9925,0.093,0.017
"10052","C6",2,"C",6,"succ",0,"kb","16","c",19.2425,0.093,0.017
"10053","C6",2,"C",6,"succ",0,"kb","16","c",19.4925,0.095,0.019
"10054","C6",2,"C",6,"succ",0,"kb","16","c",19.7425,0.095,0.019
"10055","C6",2,"C",6,"succ",0,"kb","16","c",19.9925,0.095,0.019
"10056","C6",2,"C",6,"succ",0,"kb","16","c",20.2425,0.095,0.019
"10057","C6",2,"C",6,"succ",0,"kb","16","c",20.4925,0.095,0.019
"10058","C6",2,"C",6,"succ",0,"kb","16","c",20.7425,0.096,0.02
"10059","C6",2,"C",6,"succ",0,"kb","16","c",20.9925,0.096,0.02
"10060","C6",2,"C",6,"succ",0,"kb","16","c",21.2425,0.097,0.021
"10061","C6",2,"C",6,"succ",0,"kb","16","c",21.4925,0.097,0.021
"10062","C6",2,"C",6,"succ",0,"kb","16","c",21.7425,0.098,0.022
"10063","C6",2,"C",6,"succ",0,"kb","16","c",21.9925,0.098,0.022
"10064","C6",2,"C",6,"succ",0,"kb","16","c",22.2425,0.099,0.023
"10065","C6",2,"C",6,"succ",0,"kb","16","c",22.4925,0.099,0.023
"10066","C6",2,"C",6,"succ",0,"kb","16","c",22.7425,0.1,0.024
"10067","C6",2,"C",6,"succ",0,"kb","16","c",22.9925,0.1,0.024
"10068","C6",2,"C",6,"succ",0,"kb","16","c",23.2425,0.101,0.025
"10069","C6",2,"C",6,"succ",0,"kb","16","c",23.4925,0.101,0.025
"10070","C6",2,"C",6,"succ",0,"kb","16","c",23.7425,0.102,0.026
"10071","C6",2,"C",6,"succ",0,"kb","16","c",23.9925,0.103,0.027
"10072","C6",2,"C",6,"succ",0,"kb","16","c",24.2425,0.104,0.028
"10073","C6",2,"C",6,"succ",0,"kb","16","c",24.4925,0.105,0.029
"10074","C6",2,"C",6,"succ",0,"kb","16","c",24.7425,0.106,0.03
"10075","C6",2,"C",6,"succ",0,"kb","16","c",24.9925,0.108,0.032
"10076","C6",2,"C",6,"succ",0,"kb","16","c",25.2425,0.109,0.033
"10077","C6",2,"C",6,"succ",0,"kb","16","c",25.4925,0.111,0.035
"10078","C6",2,"C",6,"succ",0,"kb","16","c",25.7425,0.113,0.037
"10079","C6",2,"C",6,"succ",0,"kb","16","c",25.9925,0.116,0.04
"10080","C6",2,"C",6,"succ",0,"kb","16","c",26.2425,0.122,0.046
"10081","C6",2,"C",6,"succ",0,"kb","16","c",26.4925,0.124,0.048
"10082","C6",2,"C",6,"succ",0,"kb","16","c",26.7425,0.123,0.047
"10083","C6",2,"C",6,"succ",0,"kb","16","c",26.9925,0.126,0.05
"10084","C6",2,"C",6,"succ",0,"kb","16","c",27.2425,0.129,0.053
"10085","C6",2,"C",6,"succ",0,"kb","16","c",27.4925,0.132,0.056
"10086","C6",2,"C",6,"succ",0,"kb","16","c",27.7425,0.136,0.06
"10087","C6",2,"C",6,"succ",0,"kb","16","c",27.9925,0.14,0.064
"10088","C6",2,"C",6,"succ",0,"kb","16","c",28.2425,0.144,0.068
"10089","C6",2,"C",6,"succ",0,"kb","16","c",28.4925,0.149,0.073
"10090","C6",2,"C",6,"succ",0,"kb","16","c",28.7425,0.156,0.08
"10091","C6",2,"C",6,"succ",0,"kb","16","c",28.9925,0.159,0.083
"10092","C6",2,"C",6,"succ",0,"kb","16","c",29.2425,0.163,0.087
"10093","C6",2,"C",6,"succ",0,"kb","16","c",29.4925,0.169,0.093
"10094","C6",2,"C",6,"succ",0,"kb","16","c",29.7425,0.18,0.104
"10095","C6",2,"C",6,"succ",0,"kb","16","c",29.9925,0.183,0.107
"10096","C6",2,"C",6,"succ",0,"kb","16","c",30.2425,0.194,0.118
"10097","C6",2,"C",6,"succ",0,"kb","16","c",30.4925,0.201,0.125
"10098","C6",2,"C",6,"succ",0,"kb","16","c",30.7425,0.213,0.137
"10099","C6",2,"C",6,"succ",0,"kb","16","c",30.9925,0.217,0.141
"10100","C6",2,"C",6,"succ",0,"kb","16","c",31.2425,0.229,0.153
"10101","C6",2,"C",6,"succ",0,"kb","16","c",31.4925,0.237,0.161
"10102","C6",2,"C",6,"succ",0,"kb","16","c",31.7425,0.253,0.177
"10103","C6",2,"C",6,"succ",0,"kb","16","c",31.9925,0.272,0.196
"10104","C6",2,"C",6,"succ",0,"kb","16","c",32.2425,0.292,0.216
"10105","C6",2,"C",6,"succ",0,"kb","16","c",32.4925,0.302,0.226
"10106","C6",2,"C",6,"succ",0,"kb","16","c",32.7425,0.293,0.217
"10107","C6",2,"C",6,"succ",0,"kb","16","c",32.9925,0.306,0.23
"10108","C6",2,"C",6,"succ",0,"kb","16","c",33.2425,0.317,0.241
"10109","C6",2,"C",6,"succ",0,"kb","16","c",33.4925,0.337,0.261
"10110","C6",2,"C",6,"succ",0,"kb","16","c",33.7425,0.35,0.274
"10111","C6",2,"C",6,"succ",0,"kb","16","c",33.9925,0.374,0.298
"10112","C6",2,"C",6,"succ",0,"kb","16","c",34.2425,0.396,0.32
"10113","C6",2,"C",6,"succ",0,"kb","16","c",34.4925,0.408,0.332
"10114","C6",2,"C",6,"succ",0,"kb","16","c",34.7425,0.429,0.353
"10115","C6",2,"C",6,"succ",0,"kb","16","c",34.9925,0.45,0.374
"10116","C6",2,"C",6,"succ",0,"kb","16","c",35.2425,0.478,0.402
"10117","C6",2,"C",6,"succ",0,"kb","16","c",35.4925,0.478,0.402
"10118","C6",2,"C",6,"succ",0,"kb","16","c",35.7425,0.473,0.397
"10119","C6",2,"C",6,"succ",0,"kb","16","c",35.9925,0.468,0.392
"10120","C6",2,"C",6,"succ",0,"kb","16","c",36.2425,0.465,0.389
"10121","C6",2,"C",6,"succ",0,"kb","16","c",36.4925,0.461,0.385
"10122","C6",2,"C",6,"succ",0,"kb","16","c",36.7425,0.458,0.382
"10123","C6",2,"C",6,"succ",0,"kb","16","c",36.9925,0.456,0.38
"10124","C6",2,"C",6,"succ",0,"kb","16","c",37.2425,0.453,0.377
"10125","C6",2,"C",6,"succ",0,"kb","16","c",37.4925,0.452,0.376
"10126","C6",2,"C",6,"succ",0,"kb","16","c",37.7425,0.45,0.374
"10127","C6",2,"C",6,"succ",0,"kb","16","c",37.9925,0.447,0.371
"10128","C6",2,"C",6,"succ",0,"kb","16","c",38.2425,0.446,0.37
"10129","C6",2,"C",6,"succ",0,"kb","16","c",38.4925,0.444,0.368
"10130","C6",2,"C",6,"succ",0,"kb","16","c",38.7425,0.443,0.367
"10131","C6",2,"C",6,"succ",0,"kb","16","c",38.9925,0.441,0.365
"10132","C6",2,"C",6,"succ",0,"kb","16","c",39.2425,0.44,0.364
"10133","C6",2,"C",6,"succ",0,"kb","16","c",39.4925,0.438,0.362
"10134","C6",2,"C",6,"succ",0,"kb","16","c",39.7425,0.437,0.361
"10135","C6",2,"C",6,"succ",0,"kb","16","c",39.9925,0.436,0.36
"10136","C6",2,"C",6,"succ",0,"kb","16","c",40.2425,0.434,0.358
"10137","C6",2,"C",6,"succ",0,"kb","16","c",40.4925,0.433,0.357
"10138","C6",2,"C",6,"succ",0,"kb","16","c",40.7425,0.432,0.356
"10139","C6",2,"C",6,"succ",0,"kb","16","c",40.9925,0.431,0.355
"10140","C6",2,"C",6,"succ",0,"kb","16","c",41.2425,0.43,0.354
"10141","C6",2,"C",6,"succ",0,"kb","16","c",41.4925,0.428,0.352
"10142","C6",2,"C",6,"succ",0,"kb","16","c",41.7425,0.428,0.352
"10143","C6",2,"C",6,"succ",0,"kb","16","c",41.9925,0.426,0.35
"10144","C6",2,"C",6,"succ",0,"kb","16","c",42.2425,0.425,0.349
"10145","C6",2,"C",6,"succ",0,"kb","16","c",42.4925,0.424,0.348
"10146","C6",2,"C",6,"succ",0,"kb","16","c",42.7425,0.423,0.347
"10147","C6",2,"C",6,"succ",0,"kb","16","c",42.9925,0.423,0.347
"10148","C6",2,"C",6,"succ",0,"kb","16","c",43.2425,0.422,0.346
"10149","C6",2,"C",6,"succ",0,"kb","16","c",43.4925,0.421,0.345
"10150","C6",2,"C",6,"succ",0,"kb","16","c",43.7425,0.42,0.344
"10151","C7",2,"C",7,"succ",0,"kb","0","c",0.2425,0.094,0.018
"10152","C7",2,"C",7,"succ",0,"kb","0","c",0.4925,0.099,0.023
"10153","C7",2,"C",7,"succ",0,"kb","0","c",0.7425,0.102,0.026
"10154","C7",2,"C",7,"succ",0,"kb","0","c",0.9925,0.106,0.03
"10155","C7",2,"C",7,"succ",0,"kb","0","c",1.2425,0.103,0.027
"10156","C7",2,"C",7,"succ",0,"kb","0","c",1.4925,0.103,0.027
